time,value
1506083741089,1612
1506083741098,1652
1506083741106,1699
1506083741114,1749
1506083741122,1804
1506083741130,1862
1506083741138,1921
1506083741146,1980
1506083741154,2034
1506083741162,2080
1506083741170,2113
1506083741178,2138
1506083741186,2154
1506083741194,2156
1506083741202,2151
1506083741210,2137
1506083741218,2120
1506083741226,2102
1506083741234,2083
1506083741243,2068
1506083741250,2056
1506083741258,2044
1506083741267,2034
1506083741274,2024
1506083741282,2015
1506083741290,2007
1506083741298,2001
1506083741306,2001
1506083741314,2008
1506083741323,2026
1506083741330,2049
1506083741338,2080
1506083741346,2111
1506083741354,2144
1506083741362,2176
1506083741370,2208
1506083741378,2237
1506083741386,2267
1506083741394,2293
1506083741402,2317
1506083741410,2334
1506083741418,2346
1506083741426,2351
1506083741433,2349
1506083741442,2337
1506083741449,2319
1506083741457,2296
1506083741466,2272
1506083741474,2251
1506083741482,2236
1506083741491,2226
1506083741498,2226
1506083741506,2230
1506083741514,2241
1506083741522,2257
1506083741530,2275
1506083741538,2294
1506083741546,2314
1506083741554,2334
1506083741562,2352
1506083741570,2369
1506083741578,2379
1506083741586,2389
1506083741594,2396
1506083741602,2405
1506083741610,2412
1506083741618,2420
1506083741626,2431
1506083741634,2445
1506083741642,2458
1506083741650,2469
1506083741658,2475
1506083741666,2472
1506083741674,2461
1506083741682,2441
1506083741690,2408
1506083741698,2367
1506083741706,2321
1506083741714,2277
1506083741722,2240
1506083741730,2210
1506083741738,2188
1506083741747,2175
1506083741754,2168
1506083741762,2173
1506083741771,2188
1506083741778,2219
1506083741787,2266
1506083741794,2323
1506083741802,2392
1506083741810,2467
1506083741818,2544
1506083741826,2619
1506083741834,2691
1506083741842,2757
1506083741850,2814
1506083741858,2858
1506083741867,2886
1506083741874,2896
1506083741882,2885
1506083741890,2853
1506083741898,2806
1506083741906,2743
1506083741915,2672
1506083741923,2593
1506083741931,2512
1506083741939,2429
1506083741947,2353
1506083741955,2285
1506083741963,2227
1506083741971,2180
1506083741979,2145
1506083741987,2124
1506083741995,2116
1506083742003,2123
1506083742011,2139
1506083742019,2165
1506083742027,2200
1506083742034,2244
1506083742042,2299
1506083742050,2364
1506083742058,2439
1506083742066,2518
1506083742074,2598
1506083742082,2677
1506083742090,2752
1506083742098,2820
1506083742106,2880
1506083742114,2925
1506083742122,2959
1506083742131,2979
1506083742139,2984
1506083742146,2977
1506083742154,2963
1506083742163,2945
1506083742171,2924
1506083742179,2903
1506083742187,2878
1506083742195,2851
1506083742203,2820
1506083742211,2793
1506083742219,2770
1506083742227,2756
1506083742235,2745
1506083742243,2737
1506083742251,2728
1506083742259,2718
1506083742267,2707
1506083742275,2696
1506083742283,2685
1506083742291,2672
1506083742299,2656
1506083742307,2636
1506083742315,2613
1506083742323,2591
1506083742331,2567
1506083742340,2544
1506083742347,2524
1506083742355,2506
1506083742364,2491
1506083742371,2472
1506083742379,2456
1506083742388,2437
1506083742396,2420
1506083742403,2404
1506083742411,2386
1506083742419,2370
1506083742427,2354
1506083742435,2337
1506083742443,2319
1506083742451,2304
1506083742459,2294
1506083742467,2293
1506083742475,2299
1506083742483,2311
1506083742491,2325
1506083742499,2337
1506083742507,2344
1506083742515,2340
1506083742523,2328
1506083742531,2310
1506083742539,2287
1506083742547,2263
1506083742555,2236
1506083742564,2208
1506083742572,2173
1506083742580,2131
1506083742588,2080
1506083742596,2023
1506083742603,1968
1506083742611,1914
1506083742620,1867
1506083742627,1827
1506083742636,1797
1506083742644,1779
1506083742651,1774
1506083742660,1782
1506083742667,1802
1506083742675,1826
1506083742683,1859
1506083742691,1894
1506083742699,1930
1506083742707,1963
1506083742716,1993
1506083742723,2017
1506083742731,2034
1506083742740,2045
1506083742747,2052
1506083742756,2049
1506083742763,2040
1506083742772,2020
1506083742779,1992
1506083742787,1959
1506083742795,1920
1506083742803,1877
1506083742811,1831
1506083742819,1785
1506083742827,1740
1506083742835,1695
1506083742843,1652
1506083742851,1614
1506083742860,1584
1506083742868,1562
1506083742876,1550
1506083742884,1550
1506083742892,1559
1506083742900,1578
1506083742908,1608
1506083742916,1643
1506083742924,1683
1506083742932,1722
1506083742940,1758
1506083742948,1789
1506083742956,1813
1506083742964,1829
1506083742972,1839
1506083742980,1842
1506083742988,1837
1506083742996,1827
1506083743004,1812
1506083743012,1793
1506083743020,1773
1506083743028,1753
1506083743036,1733
1506083743044,1714
1506083743052,1697
1506083743060,1681
1506083743068,1668
1506083743076,1657
1506083743084,1650
1506083743092,1642
1506083743100,1636
1506083743108,1630
1506083743116,1624
1506083743124,1620
1506083743132,1618
1506083743140,1617
1506083743147,1616
1506083743156,1613
1506083743163,1613
1506083743172,1612
1506083743180,1612
1506083743188,1608
1506083743197,1599
1506083743204,1587
1506083743212,1574
1506083743220,1560
1506083743229,1549
1506083743237,1540
1506083743244,1538
1506083743252,1544
1506083743260,1556
1506083743268,1576
1506083743276,1599
1506083743284,1622
1506083743292,1645
1506083743301,1671
1506083743308,1697
1506083743316,1721
1506083743324,1744
1506083743332,1767
1506083743340,1789
1506083743347,1811
1506083743356,1829
1506083743364,1842
1506083743372,1847
1506083743380,1846
1506083743388,1840
1506083743396,1828
1506083743404,1811
1506083743412,1788
1506083743420,1762
1506083743428,1732
1506083743436,1697
1506083743445,1659
1506083743453,1616
1506083743461,1573
1506083743469,1533
1506083743477,1498
1506083743484,1468
1506083743493,1444
1506083743501,1425
1506083743509,1411
1506083743517,1405
1506083743525,1409
1506083743533,1424
1506083743540,1451
1506083743550,1487
1506083743557,1530
1506083743564,1576
1506083743572,1620
1506083743581,1661
1506083743588,1696
1506083743596,1723
1506083743605,1744
1506083743613,1758
1506083743620,1765
1506083743629,1767
1506083743637,1765
1506083743644,1759
1506083743653,1749
1506083743660,1734
1506083743668,1713
1506083743677,1687
1506083743684,1658
1506083743692,1625
1506083743700,1590
1506083743709,1554
1506083743716,1521
1506083743724,1493
1506083743732,1473
1506083743741,1462
1506083743749,1458
1506083743756,1460
1506083743765,1468
1506083743772,1481
1506083743780,1500
1506083743788,1526
1506083743796,1556
1506083743804,1590
1506083743812,1629
1506083743820,1673
1506083743828,1719
1506083743836,1767
1506083743844,1815
1506083743852,1858
1506083743860,1893
1506083743868,1918
1506083743877,1932
1506083743885,1935
1506083743893,1926
1506083743901,1910
1506083743909,1888
1506083743917,1862
1506083743925,1837
1506083743933,1814
1506083743941,1796
1506083743949,1783
1506083743957,1776
1506083743965,1773
1506083743973,1775
1506083743981,1780
1506083743989,1787
1506083743997,1798
1506083744005,1814
1506083744013,1831
1506083744021,1850
1506083744029,1868
1506083744036,1881
1506083744045,1888
1506083744053,1888
1506083744061,1882
1506083744069,1871
1506083744077,1856
1506083744085,1840
1506083744093,1824
1506083744101,1808
1506083744109,1796
1506083744117,1786
1506083744126,1781
1506083744134,1779
1506083744141,1781
1506083744150,1785
1506083744158,1790
1506083744166,1799
1506083744173,1808
1506083744182,1816
1506083744189,1826
1506083744197,1839
1506083744205,1852
1506083744213,1865
1506083744222,1877
1506083744229,1888
1506083744237,1899
1506083744245,1907
1506083744254,1913
1506083744262,1916
1506083744269,1915
1506083744277,1911
1506083744286,1905
1506083744293,1898
1506083744301,1892
1506083744309,1887
1506083744318,1883
1506083744325,1882
1506083744333,1880
1506083744341,1876
1506083744349,1870
1506083744357,1861
1506083744365,1850
1506083744373,1839
1506083744382,1830
1506083744389,1825
1506083744397,1820
1506083744406,1817
1506083744413,1812
1506083744421,1810
1506083744429,1814
1506083744437,1829
1506083744446,1858
1506083744453,1902
1506083744461,1961
1506083744470,2028
1506083744478,2098
1506083744487,2163
1506083744494,2218
1506083744502,2262
1506083744510,2292
1506083744518,2305
1506083744526,2303
1506083744534,2287
1506083744542,2259
1506083744550,2223
1506083744558,2180
1506083744566,2132
1506083744573,2080
1506083744581,2025
1506083744589,1967
1506083744597,1909
1506083744606,1852
1506083744613,1797
1506083744621,1747
1506083744630,1703
1506083744637,1671
1506083744646,1649
1506083744653,1641
1506083744661,1645
1506083744670,1660
1506083744678,1686
1506083744686,1724
1506083744694,1773
1506083744702,1832
1506083744710,1898
1506083744718,1970
1506083744726,2043
1506083744734,2113
1506083744742,2178
1506083744750,2233
1506083744758,2273
1506083744767,2299
1506083744774,2309
1506083744782,2306
1506083744790,2286
1506083744798,2255
1506083744806,2216
1506083744814,2171
1506083744822,2125
1506083744830,2079
1506083744838,2033
1506083744846,1992
1506083744854,1955
1506083744862,1924
1506083744870,1897
1506083744878,1874
1506083744887,1856
1506083744895,1840
1506083744902,1827
1506083744910,1818
1506083744918,1811
1506083744926,1806
1506083744934,1797
1506083744942,1780
1506083744950,1746
1506083744958,1687
1506083744966,1599
1506083744974,1484
1506083744982,1356
1506083744990,1231
1506083744998,1131
