time,value
1506085271665,3382
1506085271673,3378
1506085271681,3301
1506085271689,3156
1506085271697,2943
1506085271705,2663
1506085271713,2351
1506085271721,2055
1506085271729,1794
1506085271737,1566
1506085271744,1369
1506085271753,1198
1506085271761,1048
1506085271769,919
1506085271777,805
1506085271785,706
1506085271793,619
1506085271801,544
1506085271809,478
1506085271817,443
1506085271825,483
1506085271833,643
1506085271841,911
1506085271849,1247
1506085271857,1590
1506085271865,1901
1506085271873,2172
1506085271881,2406
1506085271889,2609
1506085271896,2789
1506085271905,2944
1506085271914,3080
1506085271922,3198
1506085271930,3300
1506085271937,3390
1506085271945,3469
1506085271953,3538
1506085271962,3598
1506085271970,3650
1506085271977,3696
1506085271985,3736
1506085271994,3769
1506085272001,3771
1506085272009,3731
1506085272017,3659
1506085272026,3566
1506085272034,3471
1506085272041,3380
1506085272049,3308
1506085272058,3258
1506085272066,3234
1506085272074,3238
1506085272081,3265
1506085272090,3314
1506085272097,3380
1506085272105,3459
1506085272113,3531
1506085272121,3593
1506085272129,3648
1506085272137,3695
1506085272145,3737
1506085272153,3772
1506085272161,3804
1506085272169,3831
1506085272177,3854
1506085272185,3876
1506085272193,3894
1506085272201,3909
1506085272209,3923
1506085272217,3935
1506085272225,3937
1506085272233,3923
1506085272241,3872
1506085272249,3791
1506085272258,3693
1506085272266,3588
1506085272274,3486
1506085272282,3391
1506085272289,3305
1506085272298,3232
1506085272306,3168
1506085272314,3119
1506085272321,3090
1506085272330,3083
1506085272337,3099
1506085272345,3137
1506085272354,3195
1506085272361,3265
1506085272369,3336
1506085272377,3403
1506085272385,3460
1506085272393,3509
1506085272402,3551
1506085272409,3590
1506085272418,3631
1506085272426,3679
1506085272434,3722
1506085272442,3761
1506085272450,3793
1506085272458,3822
1506085272466,3847
1506085272475,3869
1506085272482,3888
1506085272490,3906
1506085272497,3920
1506085272505,3933
1506085272514,3942
1506085272521,3922
1506085272529,3864
1506085272538,3771
1506085272546,3656
1506085272553,3533
1506085272562,3415
1506085272570,3314
1506085272578,3237
1506085272586,3191
1506085272594,3180
1506085272602,3204
1506085272610,3256
1506085272618,3330
1506085272626,3415
1506085272634,3492
1506085272642,3559
1506085272650,3618
1506085272658,3670
1506085272666,3710
1506085272674,3741
1506085272682,3746
1506085272690,3729
1506085272698,3691
1506085272706,3635
1506085272714,3568
1506085272722,3495
1506085272730,3421
1506085272738,3352
1506085272746,3293
1506085272754,3249
1506085272762,3218
1506085272770,3201
1506085272777,3199
1506085272785,3206
1506085272795,3218
1506085272802,3224
1506085272810,3220
1506085272818,3204
1506085272826,3170
1506085272835,3121
1506085272842,3056
1506085272851,2979
1506085272858,2893
1506085272866,2802
1506085272874,2711
1506085272882,2628
1506085272890,2557
1506085272898,2501
1506085272906,2461
1506085272914,2445
1506085272922,2451
1506085272930,2476
1506085272938,2524
1506085272946,2589
1506085272954,2670
1506085272962,2760
1506085272970,2853
1506085272978,2944
1506085272986,3031
1506085272995,3111
1506085273002,3182
1506085273010,3242
1506085273018,3289
1506085273026,3320
1506085273034,3336
1506085273042,3333
1506085273050,3312
1506085273058,3274
1506085273066,3218
1506085273074,3148
1506085273083,3067
1506085273090,2979
1506085273098,2884
1506085273106,2788
1506085273114,2696
1506085273122,2608
1506085273130,2533
1506085273139,2472
1506085273147,2424
1506085273155,2390
1506085273163,2373
1506085273171,2371
1506085273179,2384
1506085273187,2411
1506085273195,2455
1506085273203,2508
1506085273211,2567
1506085273219,2622
1506085273227,2663
1506085273235,2686
1506085273243,2688
1506085273251,2669
1506085273259,2638
1506085273267,2596
1506085273275,2555
1506085273283,2520
1506085273291,2495
1506085273299,2484
1506085273307,2481
1506085273315,2495
1506085273323,2515
1506085273331,2538
1506085273339,2563
1506085273347,2580
1506085273355,2586
1506085273363,2575
1506085273371,2547
1506085273379,2502
1506085273387,2441
1506085273395,2364
1506085273403,2274
1506085273411,2174
1506085273418,2070
1506085273427,1967
1506085273434,1870
1506085273442,1782
1506085273450,1707
1506085273458,1643
1506085273467,1591
1506085273475,1553
1506085273483,1524
1506085273491,1502
1506085273499,1486
1506085273507,1475
1506085273515,1469
1506085273522,1469
1506085273531,1473
1506085273539,1482
1506085273547,1493
1506085273555,1509
1506085273563,1526
1506085273571,1544
1506085273579,1562
1506085273587,1576
