time,value
1506084047519,497
1506084047527,502
1506084047535,501
1506084047543,502
1506084047551,504
1506084047560,503
1506084047568,505
1506084047576,504
1506084047585,504
1506084047592,504
1506084047600,502
1506084047609,502
1506084047617,500
1506084047625,500
1506084047633,500
1506084047641,498
1506084047646,498
1506084047654,496
1506084047662,494
1506084047670,494
1506084047678,491
1506084047686,492
1506084047694,490
1506084047702,490
1506084047710,490
1506084047719,487
1506084047727,488
1506084047735,486
1506084047744,486
1506084047752,487
1506084047761,484
1506084047769,486
1506084047777,484
1506084047785,485
1506084047793,486
1506084047801,485
1506084047809,488
1506084047814,488
1506084047822,489
1506084047830,490
1506084047838,489
1506084047846,492
1506084047854,491
1506084047862,491
1506084047871,492
1506084047879,491
1506084047887,494
1506084047895,492
1506084047903,493
1506084047912,493
1506084047920,492
1506084047928,493
1506084047936,492
1506084047944,493
1506084047952,496
1506084047961,495
1506084047965,500
1506084047973,502
1506084047982,507
1506084047990,512
1506084047997,518
1506084048006,526
1506084048014,531
1506084048022,538
1506084048030,545
1506084048038,547
1506084048047,555
1506084048055,557
1506084048063,559
1506084048071,561
1506084048079,559
1506084048087,559
1506084048095,555
1506084048104,552
1506084048112,549
1506084048120,541
1506084048128,538
1506084048132,532
1506084048141,525
1506084048149,521
1506084048157,513
1506084048165,510
1506084048173,504
1506084048182,500
1506084048190,497
1506084048198,492
1506084048206,491
1506084048214,487
1506084048222,486
1506084048230,487
1506084048239,483
1506084048247,485
1506084048256,484
1506084048264,486
1506084048272,488
1506084048280,485
1506084048288,490
1506084048292,489
1506084048301,490
1506084048310,493
1506084048317,493
1506084048326,496
1506084048334,497
1506084048341,498
1506084048350,500
1506084048358,499
1506084048366,507
1506084048375,503
1506084048383,502
1506084048391,503
1506084048399,502
1506084048408,504
1506084048416,503
1506084048424,503
1506084048432,503
1506084048440,501
1506084048448,502
1506084048452,501
1506084048460,501
1506084048469,501
1506084048478,498
1506084048485,500
1506084048493,498
1506084048502,498
1506084048509,499
1506084048518,496
1506084048526,497
1506084048534,495
1506084048543,495
1506084048550,495
1506084048558,492
1506084048567,494
1506084048576,493
1506084048584,493
1506084048592,494
1506084048600,491
1506084048608,492
1506084048613,492
1506084048620,491
1506084048629,493
1506084048637,491
1506084048645,494
1506084048653,492
1506084048661,493
1506084048671,495
1506084048678,493
1506084048686,496
1506084048695,496
1506084048703,496
1506084048710,498
1506084048719,497
1506084048727,499
1506084048735,499
1506084048743,499
1506084048751,502
1506084048759,501
1506084048767,506
1506084048772,507
1506084048780,510
1506084048788,517
1506084048796,521
1506084048805,529
1506084048813,534
1506084048821,541
1506084048829,549
1506084048839,554
1506084048847,561
1506084048854,564
1506084048863,568
1506084048871,571
1506084048879,569
1506084048887,570
1506084048895,567
1506084048903,564
1506084048912,562
1506084048920,556
1506084048928,553
1506084048932,545
1506084048940,539
1506084048948,534
1506084048956,526
1506084048965,522
1506084048972,516
1506084048981,511
1506084048989,508
1506084048997,501
1506084049006,500
1506084049013,497
1506084049022,494
1506084049030,493
1506084049038,489
1506084049047,490
1506084049054,488
1506084049063,488
1506084049071,489
1506084049079,486
1506084049087,490
1506084049091,489
1506084049099,489
1506084049107,492
1506084049116,492
1506084049124,495
1506084049132,495
1506084049140,497
1506084049148,498
1506084049157,498
1506084049165,501
1506084049173,501
1506084049181,501
1506084049189,504
1506084049198,502
1506084049206,505
1506084049214,505
1506084049223,503
1506084049231,504
1506084049238,501
1506084049247,501
1506084049251,499
1506084049259,498
1506084049267,498
1506084049275,495
1506084049284,500
1506084049292,499
1506084049300,494
1506084049308,494
1506084049316,491
1506084049324,492
1506084049333,491
1506084049341,490
1506084049349,492
1506084049357,489
1506084049366,491
1506084049374,490
1506084049382,491
1506084049390,493
1506084049399,492
1506084049407,493
1506084049410,493
1506084049418,492
1506084049427,494
1506084049435,493
1506084049443,495
1506084049451,494
1506084049459,495
1506084049468,497
1506084049476,496
1506084049484,498
1506084049492,497
1506084049500,496
1506084049509,499
1506084049517,496
1506084049525,498
1506084049533,497
1506084049542,495
1506084049550,497
1506084049558,494
1506084049566,497
1506084049570,497
1506084049578,497
1506084049586,501
1506084049594,501
1506084049602,508
1506084049611,512
1506084049619,517
1506084049627,525
1506084049635,530
1506084049644,538
1506084049653,544
1506084049661,550
1506084049669,557
1506084049677,560
1506084049685,566
1506084049693,567
1506084049702,568
1506084049710,569
1506084049718,566
1506084049726,564
1506084049730,560
1506084049739,555
1506084049747,551
1506084049755,543
1506084049763,539
1506084049771,532
1506084049779,525
1506084049788,519
1506084049796,511
1506084049804,507
1506084049812,503
1506084049820,498
1506084049829,497
1506084049837,494
1506084049845,493
1506084049853,492
1506084049861,490
1506084049869,492
1506084049877,489
1506084049885,491
1506084049893,491
1506084049898,491
1506084049906,494
1506084049914,494
1506084049922,497
1506084049931,498
1506084049939,498
1506084049947,501
1506084049956,501
1506084049964,504
1506084049972,504
1506084049980,505
1506084049989,508
1506084049997,506
1506084050005,508
1506084050013,508
1506084050021,507
1506084050029,508
1506084050038,506
1506084050046,507
1506084050054,505
1506084050058,504
1506084050067,504
1506084050075,500
1506084050083,501
1506084050091,499
