time,value
1506084918374,20
1506084918381,20
1506084918389,19
1506084918397,19
1506084918405,33
1506084918414,101
1506084918421,273
1506084918429,552
1506084918437,912
1506084918445,1281
1506084918454,1625
1506084918462,1927
1506084918470,2190
1506084918478,2416
1506084918486,2616
1506084918493,2791
1506084918502,2944
1506084918509,3078
1506084918517,3195
1506084918525,3297
1506084918534,3386
1506084918541,3464
1506084918549,3533
1506084918557,3593
1506084918565,3646
1506084918574,3691
1506084918581,3732
1506084918589,3768
1506084918597,3798
1506084918605,3825
1506084918613,3850
1506084918621,3871
1506084918630,3889
1506084918639,3905
1506084918646,3918
1506084918654,3931
1506084918662,3942
1506084918670,3951
1506084918678,3960
1506084918686,3967
1506084918694,3973
1506084918702,3979
1506084918710,3985
1506084918718,3989
1506084918725,3993
1506084918734,3996
1506084918742,3999
1506084918751,4001
1506084918758,4004
1506084918766,4006
1506084918775,4008
1506084918783,4009
1506084918791,4010
1506084918799,4012
1506084918807,4013
1506084918815,4014
1506084918823,4015
1506084918830,4015
1506084918838,4016
1506084918846,4017
1506084918854,4017
1506084918862,4018
1506084918870,4018
1506084918878,4019
1506084918886,4019
1506084918894,4019
1506084918902,4019
1506084918910,4020
1506084918918,4020
1506084918926,4020
1506084918934,4020
1506084918942,4021
1506084918950,4020
1506084918958,4020
1506084918966,4021
1506084918975,4021
1506084918982,4021
1506084918990,4022
1506084918998,4022
1506084919006,4021
1506084919014,4021
1506084919022,4022
1506084919030,4022
1506084919038,4021
1506084919046,4021
1506084919054,4022
1506084919062,4022
1506084919070,4022
1506084919078,4022
1506084919086,4022
1506084919094,4023
1506084919102,4022
1506084919110,4023
1506084919118,4023
1506084919126,4022
1506084919134,4022
1506084919142,4023
1506084919150,4022
1506084919158,4022
1506084919166,4022
1506084919174,4022
1506084919182,4022
1506084919190,4023
1506084919198,4022
1506084919206,4022
1506084919214,4023
1506084919222,4022
1506084919230,4022
1506084919238,4022
1506084919246,4022
1506084919254,4023
1506084919262,4023
1506084919270,4023
1506084919278,4022
1506084919286,4023
1506084919294,4023
1506084919302,4023
1506084919310,4023
1506084919318,4023
1506084919326,4023
1506084919334,4023
1506084919342,4023
1506084919350,4023
1506084919358,4023
1506084919366,4020
1506084919374,3980
1506084919382,3902
1506084919390,3804
1506084919399,3709
1506084919406,3635
1506084919415,3588
1506084919423,3571
1506084919431,3586
1506084919439,3630
1506084919447,3677
1506084919455,3721
1506084919462,3760
1506084919471,3794
1506084919479,3823
1506084919487,3849
1506084919495,3871
1506084919503,3890
1506084919511,3908
1506084919519,3922
1506084919526,3935
1506084919535,3946
1506084919542,3956
1506084919550,3964
1506084919559,3972
1506084919566,3978
1506084919575,3984
1506084919582,3989
1506084919590,3993
1506084919599,3997
1506084919607,4000
1506084919615,4003
1506084919623,4005
1506084919631,4008
1506084919639,4010
1506084919647,4011
1506084919655,4013
1506084919664,4014
1506084919671,4015
1506084919680,4016
1506084919687,4017
1506084919695,4018
1506084919703,4018
1506084919711,4019
1506084919719,4019
1506084919727,4020
1506084919735,3984
1506084919743,3905
1506084919751,3781
1506084919759,3630
1506084919767,3476
1506084919775,3321
1506084919783,3174
1506084919791,3040
1506084919799,2924
1506084919807,2831
1506084919815,2771
1506084919823,2749
1506084919831,2778
1506084919839,2859
1506084919847,2976
1506084919855,3105
1506084919863,3221
1506084919871,3323
1506084919879,3412
1506084919888,3489
1506084919896,3557
1506084919904,3616
1506084919912,3667
1506084919920,3713
1506084919928,3752
1506084919936,3786
1506084919944,3816
1506084919951,3842
1506084919959,3864
1506084919967,3884
1506084919975,3902
1506084919983,3917
1506084919992,3929
1506084920000,3942
1506084920007,3952
1506084920016,3960
1506084920024,3968
1506084920032,3975
1506084920040,3981
1506084920047,3986
1506084920055,3990
1506084920064,3995
1506084920071,3998
1506084920079,4001
1506084920087,4004
1506084920096,4006
1506084920104,4008
1506084920112,4010
1506084920120,4011
1506084920128,4013
1506084920136,4013
1506084920144,4015
1506084920151,4016
1506084920159,4017
1506084920168,4018
1506084920176,4018
1506084920184,4019
1506084920192,4020
1506084920199,4020
1506084920207,4020
1506084920216,4021
1506084920223,4020
1506084920232,4021
1506084920240,4021
1506084920248,4021
1506084920257,4022
1506084920264,4022
1506084920272,4022
1506084920280,4022
1506084920288,4022
1506084920296,4022
1506084920304,4022
1506084920312,4022
1506084920320,4022
1506084920328,4022
1506084920336,4023
1506084920344,4023
1506084920352,4022
1506084920360,4023
1506084920368,4023
1506084920376,4022
1506084920384,4023
1506084920392,4023
1506084920399,4023
1506084920407,4021
1506084920416,4014
1506084920425,4004
1506084920432,3983
1506084920440,3950
1506084920449,3908
1506084920457,3858
1506084920464,3806
1506084920473,3757
1506084920481,3719
1506084920489,3699
1506084920497,3700
1506084920504,3721
1506084920513,3756
1506084920520,3791
1506084920529,3820
1506084920537,3847
1506084920544,3869
1506084920552,3889
1506084920560,3906
1506084920568,3921
1506084920576,3934
1506084920585,3945
1506084920593,3955
1506084920600,3964
1506084920608,3972
1506084920617,3978
1506084920624,3984
1506084920632,3989
1506084920640,3993
1506084920648,3996
1506084920656,4000
1506084920664,4003
1506084920673,4005
1506084920681,4008
1506084920689,4010
1506084920697,4011
1506084920704,4013
1506084920712,4014
1506084920720,4015
1506084920728,4016
1506084920736,4018
1506084920745,4018
1506084920752,4019
1506084920760,4019
1506084920768,4019
1506084920776,4020
1506084920784,4021
1506084920792,4021
1506084920800,4021
1506084920808,4022
1506084920816,4022
1506084920824,4022
1506084920832,4022
1506084920840,4022
1506084920848,4022
1506084920856,4022
1506084920864,4022
1506084920872,4010
1506084920880,3976
1506084920888,3920
1506084920896,3849
1506084920904,3776
1506084920912,3712
1506084920920,3670
1506084920928,3660
1506084920936,3685
1506084920944,3722
1506084920952,3760
1506084920960,3794
1506084920968,3824
1506084920976,3850
1506084920984,3872
1506084920992,3891
1506084921000,3908
1506084921008,3923
1506084921016,3936
1506084921024,3947
1506084921033,3948
1506084921041,3932
1506084921049,3893
1506084921057,3834
1506084921065,3762
1506084921073,3685
1506084921081,3606
1506084921089,3531
1506084921097,3462
1506084921104,3404
1506084921113,3356
1506084921122,3319
1506084921129,3297
1506084921137,3288
1506084921145,3298
1506084921153,3323
1506084921161,3358
1506084921169,3396
1506084921177,3431
1506084921184,3462
1506084921192,3484
1506084921200,3495
1506084921209,3492
1506084921217,3474
1506084921225,3446
1506084921233,3412
1506084921241,3377
1506084921249,3346
1506084921257,3316
1506084921265,3289
1506084921273,3271
1506084921281,3269
1506084921289,3291
1506084921297,3342
1506084921305,3411
1506084921313,3487
1506084921321,3555
1506084921329,3616
1506084921337,3667
1506084921345,3712
1506084921353,3752
1506084921361,3786
1506084921369,3816
1506084921377,3843
1506084921385,3865
1506084921393,3885
1506084921401,3900
1506084921409,3896
1506084921417,3854
1506084921425,3776
1506084921433,3669
1506084921441,3538
1506084921449,3401
1506084921457,3260
1506084921465,3127
1506084921473,3005
1506084921481,2895
1506084921489,2800
1506084921497,2724
1506084921505,2667
1506084921513,2635
1506084921522,2628
1506084921529,2647
1506084921537,2691
1506084921546,2759
1506084921554,2847
1506084921562,2946
1506084921570,3048
1506084921578,3146
1506084921586,3230
1506084921594,3296
1506084921602,3340
1506084921610,3362
1506084921618,3362
1506084921626,3347
1506084921634,3318
1506084921642,3278
1506084921650,3231
1506084921658,3176
1506084921666,3120
1506084921674,3069
1506084921682,3025
1506084921690,2992
1506084921698,2972
1506084921706,2966
1506084921714,2973
1506084921722,2987
1506084921730,3005
1506084921738,3021
1506084921746,3034
1506084921754,3043
1506084921762,3046
1506084921770,3047
1506084921778,3043
1506084921786,3039
1506084921794,3032
1506084921802,3026
1506084921810,3026
1506084921818,3035
1506084921826,3066
1506084921834,3119
1506084921842,3197
1506084921850,3287
1506084921858,3380
1506084921866,3461
1506084921874,3533
1506084921882,3594
1506084921890,3649
1506084921898,3696
1506084921906,3737
1506084921914,3773
1506084921922,3804
1506084921930,3832
1506084921937,3856
1506084921945,3877
1506084921953,3878
1506084921962,3854
1506084921971,3799
1506084921979,3714
1506084921986,3607
1506084921994,3488
1506084922002,3373
1506084922011,3270
