time,value
1506650690982,491
1506650692546,500
1506650692555,478
1506650692563,469
1506650692571,471
1506650692579,470
1506650692587,471
1506650692595,472
1506650692603,468
1506650692612,469
1506650692620,465
1506650692628,461
1506650692636,460
1506650692644,453
1506650692652,452
1506650692660,447
1506650692668,443
1506650692677,442
1506650692685,437
1506650692693,438
1506650692697,435
1506650692706,435
1506650692714,437
1506650692723,436
1506650692731,441
1506650692740,441
1506650692747,444
1506650692755,449
1506650692763,448
1506650692772,453
1506650692779,453
1506650692788,456
1506650692796,458
1506650692805,456
1506650692813,462
1506650692821,466
1506650692829,475
1506650692837,492
1506650692845,509
1506650692853,537
1506650692858,566
1506650692866,599
1506650692874,634
1506650692882,662
1506650692890,691
1506650692899,709
1506650692907,722
1506650692916,728
1506650692924,721
1506650692931,711
1506650692940,691
1506650692948,666
1506650692956,641
1506650692964,606
1506650692972,577
1506650692980,544
1506650692989,513
1506650692997,488
1506650693005,459
1506650693013,441
1506650693017,421
1506650693025,405
1506650693034,397
1506650693042,386
1506650693050,385
1506650693058,382
1506650693066,384
1506650693075,393
1506650693083,399
1506650693091,414
1506650693099,426
1506650693109,440
1506650693116,457
1506650693124,468
1506650693132,485
1506650693140,496
1506650693148,506
1506650693157,517
1506650693164,520
1506650693173,526
1506650693177,527
1506650693185,526
1506650693193,526
1506650693202,517
1506650693209,514
1506650693217,505
1506650693226,495
1506650693234,489
1506650693242,478
1506650693250,472
1506650693258,464
1506650693267,457
1506650693275,454
1506650693283,447
1506650693291,447
1506650693299,444
1506650693308,442
1506650693316,444
1506650693324,441
1506650693333,443
1506650693337,443
1506650693345,443
1506650693353,448
1506650693361,446
1506650693369,450
1506650693377,451
1506650693385,451
1506650693394,457
1506650693402,460
1506650693410,473
1506650693418,487
1506650693426,509
1506650693435,540
1506650693443,571
1506650693451,609
1506650693459,645
1506650693467,679
1506650693476,710
1506650693484,730
1506650693492,747
1506650693496,753
1506650693504,748
1506650693513,739
1506650693520,717
1506650693529,693
1506650693538,663
1506650693546,628
1506650693553,595
1506650693562,558
1506650693570,527
1506650693578,494
1506650693586,467
1506650693594,444
1506650693603,420
1506650693611,406
1506650693619,396
1506650693627,382
1506650693636,380
1506650693644,375
1506650693651,379
1506650693656,384
1506650693664,392
1506650693672,405
1506650693681,415
1506650693689,432
1506650693697,447
1506650693706,460
1506650693714,477
1506650693722,486
1506650693730,500
1506650693738,509
1506650693747,515
1506650693754,522
1506650693762,523
1506650693770,526
1506650693779,523
1506650693787,518
1506650693795,515
1506650693803,504
1506650693812,500
1506650693815,491
1506650693824,481
1506650693833,477
1506650693841,465
1506650693848,461
1506650693856,455
1506650693864,449
1506650693873,449
1506650693881,444
1506650693889,444
1506650693897,443
1506650693906,443
1506650693914,447
1506650693922,448
1506650693930,452
1506650693939,453
1506650693947,453
1506650693955,458
1506650693963,458
1506650693971,462
1506650693976,465
1506650693984,467
1506650693992,476
1506650694000,483
1506650694008,502
1506650694016,523
1506650694024,550
1506650694034,586
1506650694041,618
1506650694049,656
1506650694057,690
1506650694066,717
1506650694074,742
1506650694082,754
1506650694090,761
1506650694098,757
1506650694107,743
1506650694115,727
1506650694123,696
1506650694131,667
1506650694136,632
1506650694144,594
1506650694152,562
1506650694160,527
1506650694168,499
1506650694176,471
1506650694184,446
1506650694193,431
1506650694201,412
1506650694209,403
1506650694217,395
1506650694225,389
1506650694234,391
1506650694242,390
1506650694249,397
1506650694257,406
1506650694266,416
1506650694274,432
1506650694282,443
1506650694290,459
1506650694294,472
1506650694303,483
1506650694311,499
1506650694319,506
1506650694327,516
1506650694336,522
1506650694344,523
1506650694352,527
1506650694360,523
1506650694368,522
1506650694376,516
1506650694384,508
1506650694393,503
1506650694401,492
1506650694409,486
1506650694417,478
1506650694425,469
1506650694434,464
1506650694442,455
1506650694450,451
1506650694454,449
1506650694462,444
1506650694471,446
1506650694479,443
1506650694487,446
1506650694495,447
1506650694503,447
1506650694512,453
1506650694520,452
1506650694528,458
1506650694536,461
1506650694545,460
1506650694553,466
1506650694561,465
1506650694569,469
1506650694577,470
1506650694586,470
1506650694594,477
1506650694602,483
1506650694610,498
1506650694614,518
1506650694622,541
1506650694631,576
1506650694639,607
1506650694647,645
1506650694655,681
1506650694663,709
1506650694672,736
1506650694680,750
1506650694688,760
1506650694696,759
1506650694704,746
1506650694713,731
1506650694721,702
1506650694729,673
1506650694738,640
1506650694746,602
1506650694754,570
1506650694762,533
1506650694770,502
1506650694775,474
1506650694783,447
1506650694791,431
1506650694799,411
1506650694807,400
1506650694815,391
1506650694823,384
1506650694832,387
1506650694840,386
1506650694848,393
1506650694856,402
1506650694864,410
1506650694872,425
1506650694880,437
1506650694888,453
1506650694897,467
1506650694905,477
1506650694913,492
1506650694921,499
1506650694930,510
1506650694934,515
1506650694942,516
1506650694951,521
1506650694959,519
1506650694967,519
1506650694975,515
1506650694983,507
1506650694991,504
1506650695000,494
1506650695008,488
1506650695016,481
1506650695024,471
1506650695032,467
1506650695041,458
1506650695048,454
1506650695056,451
1506650695065,445
1506650695073,446
1506650695082,443
1506650695090,443
1506650695098,445
1506650695102,443
1506650695110,448
1506650695119,448
1506650695127,452
1506650695135,456
1506650695143,458
1506650695150,464
1506650695159,465
1506650695167,468
1506650695175,471
1506650695183,471
1506650695192,475
1506650695200,472
1506650695208,476
1506650695216,478
1506650695224,481
1506650695233,495
1506650695241,508
1506650695250,531
1506650695258,562
1506650695263,593
1506650695271,632
1506650695278,664
1506650695286,696
1506650695295,724
1506650695303,742
1506650695311,757
1506650695319,756
1506650695327,750
1506650695336,735
1506650695344,709
1506650695352,682
1506650695360,647
1506650695368,612
1506650695376,576
1506650695385,540
1506650695393,509
1506650695401,477
1506650695409,453
1506650695417,432
1506650695421,412
1506650695429,402
1506650695438,390
1506650695446,385
1506650695454,385
1506650695462,384
1506650695471,392
1506650695478,398
1506650695487,410
1506650695495,424
1506650695503,436
1506650695511,453
1506650695519,465
1506650695528,480
1506650695536,494
1506650695544,502
1506650695552,515
1506650695560,520
1506650695568,526
1506650695576,531
1506650695581,527
1506650695589,528
1506650695597,522
1506650695605,517
1506650695613,510
1506650695622,499
1506650695630,494
1506650695639,483
1506650695647,474
1506650695654,469
1506650695663,459
1506650695671,456
1506650695679,450
1506650695687,446
1506650695695,446
1506650695703,441
1506650695712,444
1506650695720,441
1506650695728,444
1506650695736,447
1506650695741,447
1506650695749,453
1506650695757,454
1506650695765,457
1506650695774,461
1506650695782,460
1506650695790,466
1506650695798,465
1506650695806,467
1506650695815,469
1506650695823,467
1506650695831,472
1506650695840,472
1506650695848,476
1506650695855,488
1506650695863,499
1506650695872,522
1506650695880,547
1506650695888,580
1506650695896,616
1506650695901,649
1506650695909,686
1506650695917,713
1506650695925,735
1506650695933,751
1506650695942,752
1506650695950,750
1506650695958,735
1506650695966,713
1506650695974,686
1506650695982,651
1506650695990,618
1506650695999,580
1506650696007,544
1506650696015,512
1506650696023,479
1506650696032,455
1506650696040,432
1506650696048,414
1506650696055,401
1506650696060,388
1506650696069,385
1506650696077,380
1506650696085,383
1506650696094,390
1506650696102,395
1506650696110,409
1506650696118,421
1506650696126,436
1506650696134,453
1506650696142,466
1506650696151,483
1506650696158,495
1506650696166,507
1506650696175,518
1506650696183,522
1506650696191,530
1506650696199,531
1506650696207,530
1506650696216,530
1506650696220,522
1506650696228,519
1506650696236,510
1506650696245,500
1506650696253,493
1506650696261,480
1506650696269,474
1506650696277,463
1506650696285,456
1506650696293,452
1506650696302,443
1506650696310,442
1506650696318,438
1506650696326,436
1506650696335,437
1506650696344,434
1506650696352,438
1506650696359,438
1506650696368,442
1506650696376,446
1506650696380,446
1506650696388,452
1506650696396,454
1506650696404,458
1506650696413,463
1506650696421,463
1506650696429,469
1506650696438,470
1506650696446,472
1506650696454,476
1506650696462,474
1506650696470,480
1506650696478,479
1506650696486,480
1506650696494,486
1506650696503,491
1506650696511,507
1506650696519,526
1506650696527,553
1506650696535,587
1506650696540,619
1506650696548,657
1506650696556,688
1506650696564,715
1506650696573,739
1506650696581,748
1506650696589,754
1506650696597,746
1506650696605,729
1506650696613,709
1506650696621,677
1506650696629,646
1506650696638,609
1506650696646,573
1506650696654,540
1506650696662,504
1506650696670,476
1506650696678,448
1506650696687,425
1506650696695,410
1506650696699,392
1506650696707,385
1506650696716,378
1506650696724,376
1506650696732,381
1506650696740,384
1506650696748,396
1506650696757,406
1506650696765,420
1506650696773,437
1506650696781,450
1506650696789,469
1506650696797,482
1506650696806,495
1506650696814,508
1506650696822,515
1506650696830,524
1506650696839,528
1506650696847,528
1506650696854,530
1506650696859,523
1506650696867,520
1506650696875,513
1506650696883,504
1506650696891,499
1506650696900,487
1506650696908,480
1506650696916,471
1506650696924,462
1506650696932,458
1506650696941,449
1506650696949,448
1506650696957,444
1506650696965,442
1506650696973,445
1506650696981,444
1506650696990,449
1506650696998,450
1506650697006,453
1506650697014,459
1506650697019,460
1506650697027,466
1506650697036,468
1506650697044,470
1506650697052,476
1506650697060,475
1506650697068,479
1506650697076,479
1506650697084,480
1506650697092,482
1506650697101,480
1506650697109,482
1506650697117,480
1506650697125,479
1506650697133,484
1506650697142,488
1506650697150,503
1506650697158,519
1506650697166,543
1506650697174,576
1506650697179,605
1506650697187,642
1506650697195,672
1506650697203,697
1506650697211,721
1506650697219,731
1506650697227,738
1506650697236,733
1506650697244,719
1506650697252,702
1506650697261,673
1506650697269,645
1506650697277,610
1506650697285,574
1506650697293,543
1506650697302,507
1506650697310,478
1506650697318,450
1506650697326,426
1506650697334,409
1506650697338,391
1506650697347,383
1506650697354,376
1506650697363,373
1506650697371,379
1506650697379,383
1506650697387,396
1506650697395,408
1506650697404,421
1506650697412,441
1506650697420,456
1506650697428,474
1506650697437,490
1506650697445,503
1506650697453,517
1506650697461,522
1506650697469,531
1506650697478,533
1506650697486,532
1506650697494,533
1506650697498,526
1506650697506,522
1506650697514,513
1506650697523,503
1506650697531,496
1506650697539,483
1506650697547,477
1506650697555,468
1506650697563,459
1506650697572,456
1506650697580,447
1506650697588,447
1506650697596,444
1506650697604,441
1506650697613,443
1506650697621,441
1506650697629,445
1506650697638,447
1506650697646,449
1506650697654,456
1506650697661,457
1506650697665,464
1506650697674,467
1506650697682,468
1506650697690,475
1506650697698,475
1506650697706,477
1506650697715,478
