time,value
1506652694131,-1.6871599288994048
1506652694139,-4.705506954921191
1506652694147,-2.7055069549211908
1506652694155,-0.7055069549211908
1506652694163,-4.705506954921191
1506652694171,1.2944930450788092
1506652694180,-1.7055069549211908
1506652694188,-0.7055069549211908
1506652694196,1.2944930450788092
1506652694202,-1.7055069549211908
1506652694209,3.2944930450788092
1506652694217,1.2944930450788092
1506652694225,1.2944930450788092
1506652694233,3.2944930450788092
1506652694241,-1.7055069549211908
1506652694249,3.2944930450788092
1506652694258,-0.7055069549211908
1506652694266,-0.7055069549211908
1506652694274,2.2944930450788092
1506652694282,-1.8101805735914809
1506652694290,2.1722525788196094
1506652694298,-1.860939849828128
1506652694307,-0.08623161528362289
1506652694315,2.3957907182207805
1506652694323,-2.6042092817792195
1506652694331,3.3957907182207805
1506652694339,-0.6042092817792195
1506652694347,0.3957907182207805
1506652694355,6.3957907182207805
1506652694360,4.3957907182207805
1506652694368,13.39579071822078
1506652694376,16.39579071822078
1506652694384,23.39579071822078
1506652694392,32.39579071822078
1506652694401,36.39579071822078
1506652694409,48.39579071822078
1506652694417,52.92312719048999
1506652694425,58.55075713416028
1506652694433,65.3103549384046
1506652694441,62.74278516551408
1506652694449,67.82642222200604
1506652694458,63.367819076660226
1506652694466,60.45212986153439
1506652694474,58.51099293703629
1506652694482,48.644944595072786
1506652694491,45.70882617826635
1506652694500,35.82674090858478
1506652694508,28.308745593643494
1506652694516,23.07469576487722
1506652694520,10.07469576487722
1506652694529,8.07469576487722
1506652694536,-2.9253042351227805
1506652694545,-8.92530423512278
1506652694554,-10.92530423512278
1506652694561,-20.92530423512278
1506652694569,-20.92530423512278
1506652694577,-26.92530423512278
1506652694585,-27.92530423512278
1506652694594,-27.92530423512278
1506652694602,-32.92530423512278
1506652694610,-27.92530423512278
1506652694617,-28.92530423512278
1506652694626,-25.92530423512278
1506652694634,-20.92530423512278
1506652694642,-21.92530423512278
1506652694650,-13.92530423512278
1506652694658,-11.92530423512278
1506652694667,-7.46774401131654
1506652694675,-1.1732590914152183
1506652694679,-1.2911738217336506
1506652694687,5.965934941397393
1506652694695,8.34779734777851
1506652694704,10.510992937036292
1506652694712,16.654735578386635
1506652694720,13.186507763704924
1506652694728,19.186507763704924
1506652694737,15.186507763704924
1506652694745,15.186507763704924
1506652694753,17.186507763704924
1506652694761,11.186507763704924
1506652694769,15.186507763704924
1506652694778,11.186507763704924
1506652694786,9.186507763704924
1506652694794,9.186507763704924
1506652694802,4.186507763704924
1506652694810,7.186507763704924
1506652694818,2.186507763704924
1506652694827,1.186507763704924
1506652694835,3.186507763704924
1506652694843,-2.813492236295076
1506652694847,1.186507763704924
1506652694855,-2.901355260327307
1506652694864,-4.901355260327307
1506652694872,-2.9260635851041457
1506652694880,-8.081349419861056
1506652694888,-4.229640938076329
1506652694896,-7.248240950115758
1506652694906,-7.321517740229126
1506652694914,-4.345264421613365
1506652694921,-9.579319310100175
1506652694930,-3.580304413240242
1506652694937,-6.819524783546115
1506652694946,-7.857653847767153
1506652694954,-2.864183761181721
1506652694962,-8.014765615956264
1506652694970,-2.0557196329780822
1506652694978,-4.145629717940949
1506652694987,-4.145629717940949
1506652694995,-1.145629717940949
1506652695003,-4.145629717940949
1506652695008,0.8543702820590511
1506652695016,-2.145629717940949
1506652695024,-1.145629717940949
1506652695032,1.854370282059051
1506652695040,-2.145629717940949
1506652695048,1.854370282059051
1506652695056,0.8543702820590511
1506652695064,-0.14562971794094892
1506652695074,3.854370282059051
1506652695081,-1.145629717940949
1506652695089,3.854370282059051
1506652695098,0.8543702820590511
1506652695106,-0.14562971794094892
1506652695114,2.854370282059051
1506652695122,-2.145629717940949
1506652695130,1.854370282059051
1506652695138,-0.14562971794094892
1506652695146,-1.1702921027064122
1506652695154,1.800349051883643
1506652695162,-3.843256213728182
1506652695167,-2.0121198528344166
1506652695175,-3.0121198528344166
1506652695183,-3.0121198528344166
1506652695191,2.9878801471655834
1506652695199,0.9878801471655834
1506652695209,9.987880147165583
1506652695217,11.987880147165583
1506652695224,16.987880147165583
1506652695232,27.987880147165583
1506652695241,30.987880147165583
1506652695250,42.98788014716558
1506652695258,47.98788014716558
1506652695266,53.98788014716558
1506652695274,61.74663702102532
1506652695281,60.384611521946056
1506652695290,64.84623345493839
1506652695298,61.51279972073496
1506652695306,59.35068218446378
1506652695314,57.4130700094953
1506652695322,47.36315685692318
1506652695327,45.428547976538084
1506652695335,36.532135058569224
1506652695343,27.51480183853164
1506652695351,22.550924207513674
1506652695359,10.550924207513674
1506652695367,7.550924207513674
1506652695375,-1.449075792486326
1506652695384,-8.449075792486326
1506652695392,-9.449075792486326
1506652695400,-19.449075792486326
1506652695410,-19.449075792486326
1506652695418,-24.449075792486326
1506652695425,-28.449075792486326
1506652695434,-26.449075792486326
1506652695442,-32.449075792486326
1506652695450,-26.449075792486326
1506652695459,-27.449075792486326
1506652695466,-26.449075792486326
1506652695474,-20.449075792486326
1506652695482,-21.449075792486326
1506652695486,-14.449075792486326
1506652695494,-12.449075792486326
1506652695503,-9.485198161468361
1506652695511,-0.4750057379100099
1506652695519,-1.4678649414307756
1506652695527,7.363156856923183
1506652695535,8.481945240841526
1506652695544,11.371463218491272
1506652695553,19.35068218446378
1506652695560,16.51279972073496
1506652695569,21.14879238507274
1506652695577,21.53302552692236
1506652695585,20.53302552692236
1506652695593,22.53302552692236
1506652695602,18.53302552692236
1506652695610,20.53302552692236
1506652695617,16.53302552692236
1506652695626,13.533025526922358
1506652695634,15.533025526922358
1506652695642,7.5330255269223585
1506652695646,10.533025526922358
1506652695654,5.5330255269223585
1506652695662,2.5330255269223585
1506652695670,3.5330255269223585
1506652695679,-2.4669744730776415
1506652695687,-1.4669744730776415
1506652695695,-4.4669744730776415
1506652695704,-6.662202662436357
1506652695712,-3.798910757599515
1506652695720,-8.884667552557744
1506652695728,-4.931529676584262
1506652695736,-6.956431541904351
1506652695744,-8.98223307099073
