time,value
1506578454026,3562
1506578454034,3577
1506578454042,3587
1506578454050,3592
1506578454058,3594
1506578454066,3592
1506578454074,3588
1506578454082,3582
1506578454090,3573
1506578454098,3560
1506578454106,3544
1506578454114,3528
1506578454122,3511
1506578454130,3490
1506578454138,3464
1506578454146,3428
1506578454154,3381
1506578454162,3325
1506578454170,3258
1506578454178,3183
1506578454186,3104
1506578454194,3023
1506578454202,2937
1506578454210,2849
1506578454218,2754
1506578454226,2653
1506578454234,2548
1506578454242,2440
1506578454250,2334
1506578454258,2236
1506578454266,2153
1506578454274,2092
1506578454282,2060
1506578454290,2055
1506578454298,2066
1506578454306,2084
1506578454314,2110
1506578454322,2140
1506578454330,2173
1506578454338,2197
1506578454346,2211
1506578454354,2206
1506578454362,2189
1506578454370,2159
1506578454378,2119
1506578454386,2074
1506578454394,2024
1506578454402,1976
1506578454410,1932
1506578454418,1895
1506578454426,1869
1506578454434,1851
1506578454442,1844
1506578454450,1848
1506578454458,1859
1506578454466,1876
1506578454474,1897
1506578454482,1918
1506578454490,1939
1506578454498,1954
1506578454506,1964
1506578454514,1968
1506578454522,1962
1506578454530,1952
1506578454538,1936
1506578454546,1919
1506578454555,1899
1506578454563,1880
1506578454571,1859
1506578454579,1838
1506578454587,1817
1506578454595,1798
1506578454603,1780
1506578454611,1765
1506578454619,1752
1506578454627,1740
1506578454635,1729
1506578454643,1720
1506578454651,1714
1506578454659,1706
1506578454667,1698
1506578454675,1686
1506578454683,1671
1506578454691,1648
1506578454699,1619
1506578454707,1583
1506578454715,1538
1506578454723,1480
1506578454731,1402
1506578454739,1298
1506578454747,1173
1506578454755,1042
1506578454763,914
1506578454771,800
1506578454779,708
1506578454787,653
1506578454795,647
1506578454803,697
1506578454811,798
1506578454819,936
1506578454827,1104
1506578454835,1286
1506578454843,1477
1506578454851,1664
1506578454859,1837
1506578454867,1995
1506578454875,2133
1506578454883,2253
1506578454891,2353
1506578454899,2437
1506578454907,2505
1506578454915,2554
1506578454923,2590
1506578454931,2612
1506578454939,2617
1506578454947,2617
1506578454955,2605
1506578454963,2592
1506578454971,2573
1506578454979,2557
1506578454987,2550
1506578454995,2551
1506578455003,2568
1506578455011,2595
1506578455019,2632
1506578455027,2673
1506578455035,2708
1506578455043,2735
1506578455051,2750
1506578455059,2751
1506578455067,2742
1506578455075,2720
1506578455083,2690
1506578455091,2653
1506578455099,2606
1506578455107,2552
1506578455115,2493
1506578455123,2428
1506578455131,2361
1506578455139,2297
1506578455147,2239
1506578455156,2187
1506578455163,2143
1506578455171,2109
1506578455180,2083
1506578455187,2066
1506578455196,2057
1506578455204,2057
1506578455212,2063
1506578455220,2074
1506578455228,2090
1506578455236,2112
1506578455244,2132
1506578455252,2152
1506578455260,2167
1506578455268,2180
1506578455276,2189
1506578455284,2195
1506578455292,2200
1506578455300,2204
1506578455308,2205
1506578455316,2208
1506578455324,2208
1506578455332,2206
1506578455340,2204
1506578455348,2203
1506578455356,2204
1506578455364,2208
1506578455372,2216
1506578455380,2223
1506578455388,2230
1506578455396,2235
1506578455404,2240
1506578455412,2245
1506578455420,2247
1506578455428,2246
1506578455436,2241
1506578455444,2232
1506578455452,2216
1506578455460,2198
1506578455468,2181
1506578455476,2162
1506578455484,2147
1506578455492,2134
1506578455500,2126
1506578455508,2123
1506578455516,2124
1506578455524,2129
1506578455532,2133
1506578455540,2135
1506578455548,2131
1506578455556,2121
1506578455564,2104
1506578455572,2081
1506578455580,2054
1506578455588,2025
1506578455596,1998
1506578455604,1979
1506578455612,1969
1506578455620,1965
1506578455628,1962
1506578455636,1951
1506578455644,1922
1506578455652,1866
1506578455660,1782
1506578455668,1678
1506578455676,1564
1506578455684,1451
1506578455692,1353
1506578455700,1279
1506578455708,1239
1506578455716,1234
1506578455724,1261
1506578455732,1316
1506578455740,1399
1506578455748,1505
1506578455756,1630
1506578455764,1770
1506578455772,1920
1506578455780,2075
1506578455788,2228
1506578455796,2368
1506578455804,2491
1506578455812,2587
1506578455820,2653
1506578455828,2686
1506578455836,2688
1506578455844,2656
1506578455852,2598
1506578455860,2519
1506578455868,2428
1506578455876,2333
1506578455884,2243
1506578455892,2161
1506578455900,2096
1506578455908,2053
1506578455916,2033
1506578455924,2038
1506578455932,2062
1506578455940,2096
1506578455948,2137
1506578455956,2169
1506578455964,2191
1506578455972,2192
1506578455980,2173
1506578455988,2130
1506578455996,2059
1506578456004,1960
1506578456012,1840
1506578456020,1703
1506578456028,1558
1506578456036,1412
1506578456044,1275
1506578456052,1153
1506578456060,1054
1506578456068,985
1506578456076,945
1506578456084,935
1506578456092,951
1506578456100,991
1506578456108,1051
1506578456116,1125
1506578456124,1212
1506578456132,1307
1506578456140,1403
1506578456148,1500
1506578456156,1592
1506578456164,1682
1506578456172,1762
1506578456180,1836
1506578456188,1901
1506578456197,1961
1506578456205,2017
1506578456212,2066
1506578456220,2115
1506578456228,2165
1506578456237,2217
1506578456244,2273
1506578456253,2330
1506578456261,2386
1506578456269,2440
1506578456277,2487
1506578456285,2530
1506578456293,2572
1506578456301,2608
1506578456309,2642
1506578456317,2670
1506578456325,2695
1506578456333,2714
1506578456341,2730
1506578456349,2744
1506578456357,2752
1506578456365,2755
1506578456373,2752
1506578456381,2745
1506578456389,2737
1506578456397,2724
1506578456405,2708
1506578456413,2688
1506578456421,2664
1506578456429,2636
1506578456437,2605
1506578456445,2575
1506578456453,2549
1506578456461,2522
1506578456469,2500
1506578456477,2480
1506578456485,2457
1506578456493,2435
1506578456501,2412
1506578456509,2389
1506578456517,2360
1506578456525,2330
1506578456533,2300
1506578456541,2271
1506578456549,2243
1506578456557,2215
1506578456565,2185
1506578456573,2145
1506578456581,2089
1506578456589,2014
1506578456597,1918
1506578456605,1811
1506578456613,1700
1506578456621,1600
1506578456629,1520
1506578456637,1468
1506578456645,1450
1506578456653,1463
1506578456661,1504
1506578456669,1565
1506578456677,1638
1506578456685,1717
1506578456693,1800
1506578456701,1883
1506578456709,1968
1506578456717,2049
1506578456725,2129
1506578456733,2208
1506578456741,2285
1506578456749,2355
1506578456758,2414
1506578456765,2461
1506578456773,2493
1506578456781,2511
1506578456789,2511
1506578456798,2496
1506578456805,2466
1506578456813,2425
1506578456821,2374
1506578456829,2316
1506578456837,2256
1506578456845,2200
1506578456853,2152
1506578456861,2115
1506578456869,2092
1506578456878,2079
1506578456885,2074
1506578456893,2069
1506578456901,2060
1506578456910,2048
1506578456918,2025
1506578456926,1998
1506578456934,1962
1506578456942,1918
1506578456950,1868
1506578456958,1810
1506578456966,1747
1506578456974,1679
1506578456982,1610
1506578456990,1542
1506578456998,1477
1506578457006,1422
1506578457014,1378
1506578457021,1349
1506578457029,1336
1506578457037,1336
1506578457045,1348
1506578457053,1368
1506578457061,1396
1506578457069,1429
1506578457078,1464
1506578457085,1501
1506578457093,1539
1506578457102,1578
1506578457110,1617
1506578457117,1657
1506578457125,1696
1506578457133,1730
1506578457141,1760
1506578457149,1785
1506578457157,1808
1506578457165,1830
1506578457173,1852
1506578457181,1878
1506578457189,1913
1506578457197,1956
1506578457206,2008
1506578457214,2065
1506578457221,2126
1506578457229,2185
1506578457237,2236
1506578457245,2268
1506578457253,2283
1506578457261,2278
1506578457269,2256
1506578457277,2221
1506578457285,2181
1506578457293,2140
1506578457302,2102
1506578457310,2073
1506578457318,2052
1506578457326,2043
1506578457334,2045
1506578457342,2058
1506578457350,2082
1506578457358,2112
1506578457366,2145
1506578457374,2181
1506578457382,2216
1506578457390,2248
1506578457398,2274
1506578457406,2291
1506578457414,2299
1506578457422,2293
1506578457430,2275
1506578457438,2245
1506578457446,2206
1506578457454,2156
1506578457462,2100
1506578457470,2043
1506578457478,1987
1506578457486,1940
1506578457494,1905
1506578457502,1887
1506578457510,1884
1506578457518,1893
1506578457526,1908
1506578457534,1917
1506578457542,1912
1506578457550,1885
1506578457558,1837
1506578457566,1773
1506578457574,1704
1506578457582,1641
1506578457590,1596
1506578457598,1570
1506578457606,1570
1506578457614,1591
1506578457622,1633
1506578457630,1692
1506578457638,1764
1506578457646,1846
1506578457654,1933
1506578457662,2024
1506578457670,2117
1506578457678,2208
1506578457686,2297
1506578457694,2378
1506578457702,2450
1506578457710,2508
1506578457718,2544
1506578457726,2563
1506578457734,2558
1506578457742,2534
1506578457750,2490
1506578457758,2431
1506578457766,2363
1506578457774,2291
1506578457782,2218
1506578457790,2151
1506578457798,2095
1506578457806,2052
1506578457814,2027
1506578457822,2018
1506578457830,2028
1506578457838,2048
1506578457846,2075
1506578457854,2100
1506578457862,2121
1506578457870,2133
1506578457879,2130
1506578457886,2112
1506578457894,2079
1506578457902,2033
1506578457910,1974
1506578457918,1905
1506578457926,1831
1506578457934,1755
1506578457942,1685
1506578457951,1625
1506578457958,1579
1506578457967,1551
1506578457975,1542
1506578457983,1556
1506578457991,1589
1506578457999,1642
1506578458007,1708
1506578458015,1781
1506578458023,1855
1506578458031,1924
1506578458039,1983
1506578458047,2031
1506578458055,2064
1506578458063,2086
1506578458071,2100
1506578458079,2104
1506578458087,2105
1506578458095,2103
1506578458103,2101
1506578458111,2101
1506578458119,2104
1506578458127,2112
1506578458135,2127
1506578458143,2150
1506578458151,2184
1506578458159,2220
1506578458167,2261
1506578458175,2306
1506578458183,2351
1506578458191,2397
1506578458199,2437
1506578458207,2473
1506578458215,2501
1506578458223,2523
1506578458231,2537
1506578458239,2543
1506578458247,2549
1506578458255,2552
1506578458263,2555
1506578458271,2555
1506578458279,2552
1506578458287,2543
1506578458295,2530
1506578458303,2516
1506578458311,2498
1506578458319,2482
1506578458327,2464
1506578458335,2448
1506578458343,2435
1506578458351,2422
1506578458359,2407
1506578458367,2392
1506578458375,2374
1506578458383,2357
1506578458391,2336
1506578458399,2309
1506578458407,2281
1506578458415,2250
1506578458423,2220
1506578458431,2185
1506578458439,2139
1506578458447,2077
1506578458455,1998
1506578458463,1906
1506578458471,1806
1506578458479,1709
1506578458487,1632
1506578458495,1587
1506578458503,1582
1506578458511,1619
1506578458519,1696
1506578458527,1806
1506578458535,1940
1506578458543,2090
1506578458551,2248
1506578458559,2403
1506578458567,2552
1506578458575,2686
1506578458583,2804
1506578458591,2899
1506578458599,2967
1506578458607,3006
1506578458615,3016
1506578458623,3000
1506578458631,2956
1506578458639,2893
1506578458647,2812
1506578458655,2720
1506578458663,2624
1506578458671,2532
1506578458679,2446
1506578458687,2374
1506578458695,2316
1506578458703,2280
1506578458712,2260
1506578458720,2260
1506578458728,2276
1506578458736,2297
1506578458744,2321
1506578458752,2336
1506578458760,2336
1506578458768,2322
1506578458776,2292
1506578458784,2250
1506578458792,2195
1506578458800,2128
1506578458808,2056
1506578458816,1978
1506578458824,1898
1506578458832,1816
1506578458840,1737
1506578458848,1669
1506578458856,1614
1506578458864,1575
1506578458872,1551
1506578458880,1541
1506578458888,1544
1506578458896,1556
1506578458904,1576
1506578458912,1604
1506578458920,1638
1506578458928,1681
1506578458936,1725
1506578458944,1770
1506578458952,1811
1506578458960,1844
1506578458968,1872
1506578458976,1890
1506578458984,1902
1506578458992,1907
1506578459000,1909
1506578459008,1910
1506578459016,1911
1506578459024,1919
1506578459032,1938
1506578459040,1973
1506578459048,2022
1506578459056,2081
1506578459064,2153
1506578459072,2229
1506578459080,2304
1506578459088,2373
1506578459096,2429
1506578459104,2471
1506578459112,2497
1506578459120,2509
1506578459128,2509
1506578459136,2497
1506578459144,2476
1506578459152,2446
1506578459160,2408
1506578459168,2364
1506578459176,2319
1506578459184,2274
1506578459192,2232
1506578459200,2194
1506578459208,2163
1506578459216,2136
1506578459224,2116
1506578459232,2100
1506578459240,2091
1506578459248,2085
1506578459256,2077
1506578459264,2069
1506578459272,2056
1506578459280,2040
1506578459288,2023
1506578459296,2000
1506578459304,1970
1506578459312,1930
1506578459320,1870
1506578459328,1786
1506578459336,1671
1506578459344,1532
1506578459352,1379
1506578459360,1226
1506578459368,1088
1506578459376,975
1506578459384,899
1506578459392,865
1506578459400,873
1506578459408,919
1506578459417,994
1506578459425,1092
1506578459433,1203
1506578459441,1320
1506578459449,1445
1506578459457,1568
1506578459465,1691
1506578459473,1806
1506578459481,1913
1506578459489,2006
1506578459497,2081
1506578459505,2139
1506578459513,2176
1506578459521,2193
1506578459529,2192
1506578459537,2174
1506578459545,2143
1506578459553,2103
1506578459561,2056
1506578459569,2006
1506578459577,1953
1506578459585,1907
1506578459593,1871
1506578459601,1849
1506578459609,1845
1506578459617,1857
1506578459625,1884
1506578459633,1920
1506578459641,1956
1506578459649,1988
1506578459657,2011
1506578459665,2022
1506578459673,2019
1506578459681,2000
1506578459689,1966
1506578459697,1918
1506578459705,1856
1506578459713,1783
1506578459721,1703
1506578459729,1620
1506578459737,1541
1506578459745,1471
1506578459753,1413
1506578459761,1370
1506578459769,1345
1506578459777,1335
1506578459785,1342
1506578459793,1361
1506578459801,1388
1506578459809,1421
1506578459817,1452
1506578459825,1482
1506578459833,1508
1506578459841,1531
1506578459849,1552
1506578459857,1570
1506578459865,1587
1506578459873,1603
1506578459881,1616
1506578459889,1629
1506578459897,1642
1506578459905,1658
1506578459913,1675
1506578459921,1695
1506578459929,1718
1506578459937,1744
1506578459945,1774
1506578459953,1807
1506578459960,1839
1506578459968,1873
1506578459976,1905
1506578459984,1939
1506578459992,1971
1506578460000,2002
1506578460008,2035
1506578460016,2063
1506578460024,2090
1506578460032,2115
1506578460041,2137
1506578460049,2154
1506578460056,2161
1506578460064,2163
1506578460072,2159
1506578460080,2148
1506578460088,2135
1506578460097,2115
1506578460104,2093
1506578460113,2069
1506578460121,2045
1506578460129,2023
1506578460137,2005
1506578460145,1997
1506578460153,1998
1506578460161,2008
1506578460169,2028
1506578460178,2053
1506578460186,2085
1506578460193,2118
1506578460201,2151
1506578460209,2180
1506578460218,2204
1506578460226,2222
1506578460233,2236
1506578460241,2245
1506578460249,2257
1506578460258,2262
1506578460266,2259
1506578460274,2241
1506578460282,2202
1506578460290,2139
1506578460298,2054
1506578460306,1958
1506578460314,1862
1506578460322,1777
1506578460330,1714
1506578460338,1679
1506578460346,1677
1506578460354,1703
1506578460362,1754
1506578460370,1820
1506578460378,1890
1506578460386,1962
1506578460394,2033
1506578460402,2106
1506578460410,2181
1506578460418,2257
1506578460426,2337
1506578460434,2415
1506578460442,2488
1506578460450,2554
1506578460458,2609
1506578460466,2652
1506578460474,2679
1506578460482,2691
1506578460490,2688
1506578460498,2672
1506578460506,2645
1506578460514,2610
1506578460522,2571
1506578460530,2534
1506578460538,2503
1506578460546,2479
1506578460554,2468
1506578460562,2467
1506578460570,2476
1506578460578,2486
1506578460586,2496
1506578460594,2492
1506578460602,2476
1506578460610,2441
1506578460618,2390
1506578460626,2324
1506578460634,2243
1506578460642,2152
1506578460650,2054
1506578460658,1948
1506578460666,1837
1506578460674,1722
1506578460682,1610
1506578460690,1505
1506578460698,1411
1506578460706,1334
1506578460714,1272
1506578460722,1227
1506578460730,1195
1506578460738,1174
1506578460746,1162
1506578460754,1155
1506578460762,1150
1506578460770,1143
1506578460778,1132
1506578460786,1120
1506578460794,1106
1506578460802,1095
1506578460810,1091
1506578460818,1097
1506578460826,1117
1506578460834,1151
1506578460842,1201
1506578460850,1267
1506578460858,1346
1506578460866,1437
1506578460874,1535
1506578460882,1636
1506578460890,1736
1506578460898,1833
1506578460906,1920
1506578460914,1992
1506578460922,2052
1506578460930,2093
1506578460938,2118
1506578460946,2128
1506578460954,2126
1506578460962,2115
1506578460970,2101
1506578460978,2084
1506578460986,2069
1506578460994,2054
1506578461002,2044
1506578461010,2037
1506578461019,2035
1506578461026,2036
1506578461034,2036
1506578461042,2031
1506578461050,2024
1506578461058,2012
1506578461066,1998
1506578461074,1980
1506578461082,1962
1506578461090,1943
1506578461098,1923
1506578461106,1903
1506578461114,1886
1506578461122,1874
1506578461130,1866
1506578461138,1859
1506578461146,1854
1506578461154,1848
1506578461162,1841
1506578461170,1835
1506578461178,1829
1506578461186,1822
1506578461194,1814
1506578461202,1806
1506578461210,1799
1506578461219,1795
1506578461226,1800
1506578461234,1815
1506578461242,1845
1506578461250,1886
1506578461259,1927
1506578461266,1961
1506578461274,1978
1506578461282,1971
1506578461291,1941
1506578461299,1894
1506578461306,1840
1506578461315,1786
1506578461323,1743
1506578461331,1718
1506578461338,1717
1506578461346,1742
1506578461354,1790
1506578461362,1857
1506578461370,1938
1506578461378,2027
1506578461386,2127
