time,value
1506576487215,472
1506576487223,474
1506576487232,480
1506576487240,486
1506576487248,491
1506576487256,498
1506576487264,503
1506576487273,507
1506576487281,512
1506576487289,513
1506576487297,518
1506576487306,518
1506576487314,519
1506576487322,518
1506576487330,515
1506576487338,514
1506576487347,510
1506576487355,508
1506576487363,504
1506576487367,499
1506576487375,496
1506576487383,492
1506576487392,490
1506576487400,487
1506576487408,483
1506576487416,484
1506576487424,481
1506576487432,481
1506576487441,481
1506576487449,479
1506576487457,480
1506576487465,480
1506576487473,481
1506576487482,481
1506576487490,482
1506576487498,484
1506576487506,484
1506576487514,487
1506576487522,488
1506576487527,489
1506576487535,491
1506576487543,490
1506576487551,491
1506576487559,493
1506576487568,493
1506576487576,496
1506576487584,497
1506576487592,500
1506576487600,501
1506576487608,502
1506576487617,506
1506576487625,505
1506576487633,505
1506576487641,506
1506576487649,505
1506576487658,507
1506576487666,509
1506576487674,514
1506576487682,524
1506576487690,535
1506576487694,552
1506576487703,567
1506576487711,587
1506576487719,607
1506576487727,622
1506576487735,639
1506576487744,649
1506576487752,656
1506576487760,658
1506576487768,654
1506576487776,647
1506576487784,635
1506576487793,621
1506576487801,605
1506576487809,586
1506576487817,569
1506576487825,550
1506576487834,536
1506576487842,521
1506576487850,506
1506576487854,496
1506576487862,487
1506576487871,481
1506576487879,477
1506576487887,473
1506576487895,472
1506576487903,471
1506576487911,471
1506576487920,473
1506576487928,474
1506576487936,480
1506576487944,483
1506576487952,488
1506576487961,495
1506576487969,499
1506576487977,505
1506576487985,509
1506576487994,514
1506576488002,518
1506576488010,519
1506576488014,521
1506576488022,521
1506576488031,519
1506576488039,518
1506576488047,514
1506576488055,512
1506576488063,508
1506576488072,503
1506576488080,499
1506576488088,494
1506576488096,490
1506576488104,484
1506576488112,480
1506576488120,477
1506576488129,472
1506576488137,472
1506576488145,469
1506576488153,468
1506576488161,468
1506576488170,466
1506576488174,467
1506576488182,467
1506576488190,467
1506576488198,468
1506576488206,469
1506576488215,470
1506576488223,470
1506576488231,471
1506576488239,474
1506576488247,472
1506576488256,473
1506576488264,473
1506576488272,474
1506576488280,477
1506576488288,476
1506576488297,477
1506576488305,476
1506576488313,478
1506576488321,481
1506576488329,481
1506576488333,484
1506576488342,486
1506576488350,487
1506576488358,490
1506576488366,490
1506576488374,492
1506576488382,493
1506576488391,494
1506576488399,496
1506576488407,496
1506576488415,498
1506576488423,499
1506576488432,500
